Cod_com,Candidato (a),Sigla Partido,Votos Totales,Electo(a),Cargo,Año de Elección,Nombres,Apellido Paterno,Apellido Materno,Período,Sexo,Partido
16103,HARBOE BASCUÑAN FELIPE,PPD,4173,SI,SENADOR,2013,FELIPE,HARBOE,BASCUÑAN,2014-2022,HOMBRE,PARTIDO POR LA DEMOCRACIA
16104,HARBOE BASCUÑAN FELIPE,PPD,1449,SI,SENADOR,2013,FELIPE,HARBOE,BASCUÑAN,2014-2022,HOMBRE,PARTIDO POR LA DEMOCRACIA
16105,HARBOE BASCUÑAN FELIPE,PPD,816,SI,SENADOR,2013,FELIPE,HARBOE,BASCUÑAN,2014-2022,HOMBRE,PARTIDO POR LA DEMOCRACIA
16106,HARBOE BASCUÑAN FELIPE,PPD,1268,SI,SENADOR,2013,FELIPE,HARBOE,BASCUÑAN,2014-2022,HOMBRE,PARTIDO POR LA DEMOCRACIA
16108,HARBOE BASCUÑAN FELIPE,PPD,2552,SI,SENADOR,2013,FELIPE,HARBOE,BASCUÑAN,2014-2022,HOMBRE,PARTIDO POR LA DEMOCRACIA
16109,HARBOE BASCUÑAN FELIPE,PPD,1982,SI,SENADOR,2013,FELIPE,HARBOE,BASCUÑAN,2014-2022,HOMBRE,PARTIDO POR LA DEMOCRACIA
16302,HARBOE BASCUÑAN FELIPE,PPD,3447,SI,SENADOR,2013,FELIPE,HARBOE,BASCUÑAN,2014-2022,HOMBRE,PARTIDO POR LA DEMOCRACIA
10301,HARRY  JURGENSEN RUNDSHAGEN,RN,7219,SI,CONSEJERO REGIONAL,2013,HARRY KURT THOM,JURGENSEN,RUNDSHAGEN,2014-2018,HOMBRE,RENOVACION NACIONAL
10302,HARRY  JURGENSEN RUNDSHAGEN,RN,474,SI,CONSEJERO REGIONAL,2013,HARRY KURT THOM,JURGENSEN,RUNDSHAGEN,2014-2018,HOMBRE,RENOVACION NACIONAL
10303,HARRY  JURGENSEN RUNDSHAGEN,RN,1361,SI,CONSEJERO REGIONAL,2013,HARRY KURT THOM,JURGENSEN,RUNDSHAGEN,2014-2018,HOMBRE,RENOVACION NACIONAL
10304,HARRY  JURGENSEN RUNDSHAGEN,RN,231,SI,CONSEJERO REGIONAL,2013,HARRY KURT THOM,JURGENSEN,RUNDSHAGEN,2014-2018,HOMBRE,RENOVACION NACIONAL
10305,HARRY  JURGENSEN RUNDSHAGEN,RN,1483,SI,CONSEJERO REGIONAL,2013,HARRY KURT THOM,JURGENSEN,RUNDSHAGEN,2014-2018,HOMBRE,RENOVACION NACIONAL
10306,HARRY  JURGENSEN RUNDSHAGEN,RN,340,SI,CONSEJERO REGIONAL,2013,HARRY KURT THOM,JURGENSEN,RUNDSHAGEN,2014-2018,HOMBRE,RENOVACION NACIONAL
10307,HARRY  JURGENSEN RUNDSHAGEN,RN,422,SI,CONSEJERO REGIONAL,2013,HARRY KURT THOM,JURGENSEN,RUNDSHAGEN,2014-2018,HOMBRE,RENOVACION NACIONAL
12201,HASBUN SELUME GUSTAVO,UDI,34819,SI,DIPUTADO,2013,GUSTAVO ADOLFO,HASBUN,SELUME,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13110,HECTOR ARTURO ROCHA PEREZ,PPD,9611,SI,CONSEJERO REGIONAL,2013,HECTOR ARTURO,ROCHA,PEREZ,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
13111,HECTOR ARTURO ROCHA PEREZ,PPD,4186,SI,CONSEJERO REGIONAL,2013,HECTOR ARTURO,ROCHA,PEREZ,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
13118,HECTOR ARTURO ROCHA PEREZ,PPD,3922,SI,CONSEJERO REGIONAL,2013,HECTOR ARTURO,ROCHA,PEREZ,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
13122,HECTOR ARTURO ROCHA PEREZ,PPD,5796,SI,CONSEJERO REGIONAL,2013,HECTOR ARTURO,ROCHA,PEREZ,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
13129,HECTOR ARTURO ROCHA PEREZ,PPD,4057,SI,CONSEJERO REGIONAL,2013,HECTOR ARTURO,ROCHA,PEREZ,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9102,HENRY  LEAL BIZAMA,UDI,3279,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9103,HENRY  LEAL BIZAMA,UDI,553,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9104,HENRY  LEAL BIZAMA,UDI,20,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9105,HENRY  LEAL BIZAMA,UDI,663,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9106,HENRY  LEAL BIZAMA,UDI,103,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9107,HENRY  LEAL BIZAMA,UDI,74,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9108,HENRY  LEAL BIZAMA,UDI,153,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9109,HENRY  LEAL BIZAMA,UDI,1067,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9110,HENRY  LEAL BIZAMA,UDI,25,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9111,HENRY  LEAL BIZAMA,UDI,1914,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9113,HENRY  LEAL BIZAMA,UDI,28,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9114,HENRY  LEAL BIZAMA,UDI,201,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9115,HENRY  LEAL BIZAMA,UDI,184,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9116,HENRY  LEAL BIZAMA,UDI,1501,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9117,HENRY  LEAL BIZAMA,UDI,1247,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9118,HENRY  LEAL BIZAMA,UDI,1015,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9119,HENRY  LEAL BIZAMA,UDI,167,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9120,HENRY  LEAL BIZAMA,UDI,356,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
9121,HENRY  LEAL BIZAMA,UDI,545,SI,CONSEJERO REGIONAL,2013,HENRY DAVID,LEAL,BIZAMA,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
16101,HERNAN ALVAREZ ROMAN,PDC,5712,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16102,HERNAN ALVAREZ ROMAN,PDC,626,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16103,HERNAN ALVAREZ ROMAN,PDC,550,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16104,HERNAN ALVAREZ ROMAN,PDC,310,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16105,HERNAN ALVAREZ ROMAN,PDC,366,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16106,HERNAN ALVAREZ ROMAN,PDC,253,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16107,HERNAN ALVAREZ ROMAN,PDC,642,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16108,HERNAN ALVAREZ ROMAN,PDC,405,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16109,HERNAN ALVAREZ ROMAN,PDC,930,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16201,HERNAN ALVAREZ ROMAN,PDC,259,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16202,HERNAN ALVAREZ ROMAN,PDC,98,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16203,HERNAN ALVAREZ ROMAN,PDC,654,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16204,HERNAN ALVAREZ ROMAN,PDC,95,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16205,HERNAN ALVAREZ ROMAN,PDC,661,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16206,HERNAN ALVAREZ ROMAN,PDC,209,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16207,HERNAN ALVAREZ ROMAN,PDC,149,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16301,HERNAN ALVAREZ ROMAN,PDC,842,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16302,HERNAN ALVAREZ ROMAN,PDC,589,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16303,HERNAN ALVAREZ ROMAN,PDC,195,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16304,HERNAN ALVAREZ ROMAN,PDC,80,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
16305,HERNAN ALVAREZ ROMAN,PDC,423,SI,CONSEJERO REGIONAL,2013,HERNAN,ALVAREZ,ROMAN,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
12201,HERNANDEZ HERNANDEZ JAVIER,UDI,19280,SI,DIPUTADO,2013,JAVIER RICARDO,HERNANDEZ,HERNANDEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,HERNANDO PEREZ MARCELA XIMENA,P.R.SD,27226,SI,DIPUTADO,2013,MARCELA XIMENA,HERNANDO,PEREZ,2014-2018,MUJER,PARTIDO RADICAL SOCIALDEMOCRATA
9102,HILARIO  HUIRILEF BARRA,PPD,357,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9103,HILARIO  HUIRILEF BARRA,PPD,363,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9104,HILARIO  HUIRILEF BARRA,PPD,59,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9105,HILARIO  HUIRILEF BARRA,PPD,1252,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9106,HILARIO  HUIRILEF BARRA,PPD,482,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9107,HILARIO  HUIRILEF BARRA,PPD,140,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9108,HILARIO  HUIRILEF BARRA,PPD,238,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9109,HILARIO  HUIRILEF BARRA,PPD,538,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9110,HILARIO  HUIRILEF BARRA,PPD,37,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9111,HILARIO  HUIRILEF BARRA,PPD,1227,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9113,HILARIO  HUIRILEF BARRA,PPD,66,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9114,HILARIO  HUIRILEF BARRA,PPD,1039,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9115,HILARIO  HUIRILEF BARRA,PPD,119,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9116,HILARIO  HUIRILEF BARRA,PPD,212,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9117,HILARIO  HUIRILEF BARRA,PPD,615,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9118,HILARIO  HUIRILEF BARRA,PPD,163,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9119,HILARIO  HUIRILEF BARRA,PPD,457,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9120,HILARIO  HUIRILEF BARRA,PPD,268,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9121,HILARIO  HUIRILEF BARRA,PPD,1666,SI,CONSEJERO REGIONAL,2013,HILARIO RODOLFO,HUIRILEF,BARRA,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
12201,HOFFMANN OPAZO MARIA JOSE,UDI,21870,SI,DIPUTADO,2013,MARIA JOSE,HOFFMANN,OPAZO,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
8101,HUGO  CAUTIVO BALTIERRA,PS,4164,SI,CONSEJERO REGIONAL,2013,HUGO ALFONSO,CAUTIVO,BALTIERRA,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
8103,HUGO  CAUTIVO BALTIERRA,PS,5528,SI,CONSEJERO REGIONAL,2013,HUGO ALFONSO,CAUTIVO,BALTIERRA,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
8104,HUGO  CAUTIVO BALTIERRA,PS,150,SI,CONSEJERO REGIONAL,2013,HUGO ALFONSO,CAUTIVO,BALTIERRA,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14101,HUGO ORTIZ DE FILIPPI,IND,3040,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
14102,HUGO ORTIZ DE FILIPPI,IND,131,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
14103,HUGO ORTIZ DE FILIPPI,IND,115,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
14104,HUGO ORTIZ DE FILIPPI,IND,180,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
14105,HUGO ORTIZ DE FILIPPI,IND,118,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
14106,HUGO ORTIZ DE FILIPPI,IND,336,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
14107,HUGO ORTIZ DE FILIPPI,IND,581,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
14108,HUGO ORTIZ DE FILIPPI,IND,223,SI,CONSEJERO REGIONAL,2013,HUGO,ORTIZ,DE FILIPPI,2014-2018,HOMBRE,INDEPENDIENTES LISTA J
7301,HUGO REY MARTINEZ,UDI,10255,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7302,HUGO REY MARTINEZ,UDI,266,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7303,HUGO REY MARTINEZ,UDI,319,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7304,HUGO REY MARTINEZ,UDI,743,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7305,HUGO REY MARTINEZ,UDI,638,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7306,HUGO REY MARTINEZ,UDI,979,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7307,HUGO REY MARTINEZ,UDI,699,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7308,HUGO REY MARTINEZ,UDI,781,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
7309,HUGO REY MARTINEZ,UDI,112,SI,CONSEJERO REGIONAL,2013,HUGO VICENTE,REY,MARTINEZ,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13113,IGNACIO RUIZ-TAGLE BARROS,UDI,4610,SI,CONSEJERO REGIONAL,2013,IGNACIO,RUIZ-TAGLE,BARROS,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13114,IGNACIO RUIZ-TAGLE BARROS,UDI,25208,SI,CONSEJERO REGIONAL,2013,IGNACIO,RUIZ-TAGLE,BARROS,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13115,IGNACIO RUIZ-TAGLE BARROS,UDI,8589,SI,CONSEJERO REGIONAL,2013,IGNACIO,RUIZ-TAGLE,BARROS,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13120,IGNACIO RUIZ-TAGLE BARROS,UDI,4765,SI,CONSEJERO REGIONAL,2013,IGNACIO,RUIZ-TAGLE,BARROS,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13123,IGNACIO RUIZ-TAGLE BARROS,UDI,9095,SI,CONSEJERO REGIONAL,2013,IGNACIO,RUIZ-TAGLE,BARROS,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
13132,IGNACIO RUIZ-TAGLE BARROS,UDI,11138,SI,CONSEJERO REGIONAL,2013,IGNACIO,RUIZ-TAGLE,BARROS,2014-2018,HOMBRE,UNION DEMOCRATA INDEPENDIENTE
12201,INSUNZA GREGORIO DE LAS HERAS JORGE,P.P.D.,15474,SI,DIPUTADO,2013,JORGE ENRIQUE,INSUNZA,GREGORIO DE LAS HERAS,2014-2018,HOMBRE,PARTIDO POR LA DEMOCRACIA
9101,ISAAC VERGARA TORRES,PDC,8391,SI,CONSEJERO REGIONAL,2013,ISAAC,VERGARA,TORRES,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
9112,ISAAC VERGARA TORRES,PDC,1137,SI,CONSEJERO REGIONAL,2013,ISAAC,VERGARA,TORRES,2014-2018,HOMBRE,PARTIDO DEMOCRATA CRISTIANO
7301,ISABEL MARGARITA GARCES URETA,UDI,2672,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7302,ISABEL MARGARITA GARCES URETA,UDI,288,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7303,ISABEL MARGARITA GARCES URETA,UDI,182,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7304,ISABEL MARGARITA GARCES URETA,UDI,592,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7305,ISABEL MARGARITA GARCES URETA,UDI,296,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7306,ISABEL MARGARITA GARCES URETA,UDI,392,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7307,ISABEL MARGARITA GARCES URETA,UDI,612,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7308,ISABEL MARGARITA GARCES URETA,UDI,835,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
7309,ISABEL MARGARITA GARCES URETA,UDI,226,SI,CONSEJERO REGIONAL,2013,ISABEL MARGARITA,GARCES,URETA,2014-2018,MUJER,UNION DEMOCRATA INDEPENDIENTE
1101,ISIDORO HERNAN SAAVEDRA CONTRERAS,IND,1221,SI,CONSEJERO REGIONAL,2013,ISIDORO HERNAN,SAAVEDRA,CONTRERAS,2014-2018,HOMBRE,INDEPENDIENTES LISTA B
1107,ISIDORO HERNAN SAAVEDRA CONTRERAS,IND,190,SI,CONSEJERO REGIONAL,2013,ISIDORO HERNAN,SAAVEDRA,CONTRERAS,2014-2018,HOMBRE,INDEPENDIENTES LISTA B
14101,ITALO MARTINEZ CARVALLO,PS,4559,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14102,ITALO MARTINEZ CARVALLO,PS,287,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14103,ITALO MARTINEZ CARVALLO,PS,60,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14104,ITALO MARTINEZ CARVALLO,PS,431,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14105,ITALO MARTINEZ CARVALLO,PS,220,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14106,ITALO MARTINEZ CARVALLO,PS,218,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14107,ITALO MARTINEZ CARVALLO,PS,829,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
14108,ITALO MARTINEZ CARVALLO,PS,138,SI,CONSEJERO REGIONAL,2013,SERGIO ITALO,MARTINEZ,CARVALLO,2014-2018,HOMBRE,PARTIDO SOCIALISTA DE CHILE
1101,IVAN  PEREZ VALENCIA,RN,2447,SI,CONSEJERO REGIONAL,2013,IVAN EDUARDO,PEREZ,VALENCIA,2014-2018,HOMBRE,RENOVACION NACIONAL
1107,IVAN  PEREZ VALENCIA,RN,205,SI,CONSEJERO REGIONAL,2013,IVAN EDUARDO,PEREZ,VALENCIA,2014-2018,HOMBRE,RENOVACION NACIONAL
5701,IVAN REYES FIGUEROA,RN,3778,SI,CONSEJERO REGIONAL,2013,IVAN ESTEBAN,REYES,FIGUEROA,2014-2018,HOMBRE,RENOVACION NACIONAL
5702,IVAN REYES FIGUEROA,RN,741,SI,CONSEJERO REGIONAL,2013,IVAN ESTEBAN,REYES,FIGUEROA,2014-2018,HOMBRE,RENOVACION NACIONAL
5703,IVAN REYES FIGUEROA,RN,1000,SI,CONSEJERO REGIONAL,2013,IVAN ESTEBAN,REYES,FIGUEROA,2014-2018,HOMBRE,RENOVACION NACIONAL
