Comuna,Variable,Año,Valor
Los Muermos,Frecuencia Anual Detenciones,2007,1
Los Muermos,Frecuencia Anual Detenciones,2008,0
Los Muermos,Frecuencia Anual Detenciones,2009,0
Los Muermos,Frecuencia Anual Detenciones,2010,2
Los Muermos,Frecuencia Anual Detenciones,2011,2
Los Muermos,Frecuencia Anual Detenciones,2012,0
Los Muermos,Frecuencia Anual Detenciones,2013,0
Los Muermos,Frecuencia Anual Detenciones,2014,1
Los Muermos,Frecuencia Anual Detenciones,2015,0
Los Muermos,Frecuencia Anual Detenciones,2016,0
Los Muermos,Frecuencia Anual Detenciones,2017,0
Los Muermos,Frecuencia Anual Detenciones,2018,1
Los Muermos,Frecuencia Anual Detenciones,2019,1
Los Sauces,Frecuencia Anual Aprehendidos,2005,0
Los Sauces,Frecuencia Anual Aprehendidos,2006,0
Los Sauces,Frecuencia Anual Aprehendidos,2007,0
Los Sauces,Frecuencia Anual Aprehendidos,2008,0
Los Sauces,Frecuencia Anual Aprehendidos,2009,0
Los Sauces,Frecuencia Anual Aprehendidos,2010,0
Los Sauces,Frecuencia Anual Aprehendidos,2011,1
Los Sauces,Frecuencia Anual Aprehendidos,2012,1
Los Sauces,Frecuencia Anual Aprehendidos,2013,0
Los Sauces,Frecuencia Anual Aprehendidos,2014,0
Los Sauces,Frecuencia Anual Aprehendidos,2015,1
Los Sauces,Frecuencia Anual Aprehendidos,2016,0
Los Sauces,Frecuencia Anual Aprehendidos,2017,0
Los Sauces,Frecuencia Anual Aprehendidos,2018,0
Los Sauces,Frecuencia Anual Aprehendidos,2019,0
Los Sauces,Frecuencia Anual Casos Policiales,2005,1
Los Sauces,Frecuencia Anual Casos Policiales,2006,0
Los Sauces,Frecuencia Anual Casos Policiales,2007,2
Los Sauces,Frecuencia Anual Casos Policiales,2008,0
Los Sauces,Frecuencia Anual Casos Policiales,2009,2
Los Sauces,Frecuencia Anual Casos Policiales,2010,0
Los Sauces,Frecuencia Anual Casos Policiales,2011,1
Los Sauces,Frecuencia Anual Casos Policiales,2012,2
Los Sauces,Frecuencia Anual Casos Policiales,2013,1
Los Sauces,Frecuencia Anual Casos Policiales,2014,0
Los Sauces,Frecuencia Anual Casos Policiales,2015,1
Los Sauces,Frecuencia Anual Casos Policiales,2016,0
Los Sauces,Frecuencia Anual Casos Policiales,2017,0
Los Sauces,Frecuencia Anual Casos Policiales,2018,2
Los Sauces,Frecuencia Anual Casos Policiales,2019,0
Los Sauces,Frecuencia Anual Denuncia,2005,1
Los Sauces,Frecuencia Anual Denuncia,2006,0
Los Sauces,Frecuencia Anual Denuncia,2007,2
Los Sauces,Frecuencia Anual Denuncia,2008,0
Los Sauces,Frecuencia Anual Denuncia,2009,2
Los Sauces,Frecuencia Anual Denuncia,2010,0
Los Sauces,Frecuencia Anual Denuncia,2011,0
Los Sauces,Frecuencia Anual Denuncia,2012,1
Los Sauces,Frecuencia Anual Denuncia,2013,1
Los Sauces,Frecuencia Anual Denuncia,2014,0
Los Sauces,Frecuencia Anual Denuncia,2015,0
Los Sauces,Frecuencia Anual Denuncia,2016,0
Los Sauces,Frecuencia Anual Denuncia,2017,0
Los Sauces,Frecuencia Anual Denuncia,2018,2
Los Sauces,Frecuencia Anual Denuncia,2019,0
Los Sauces,Frecuencia Anual Detenciones,2005,0
Los Sauces,Frecuencia Anual Detenciones,2006,0
Los Sauces,Frecuencia Anual Detenciones,2007,0
Los Sauces,Frecuencia Anual Detenciones,2008,0
Los Sauces,Frecuencia Anual Detenciones,2009,0
Los Sauces,Frecuencia Anual Detenciones,2010,0
Los Sauces,Frecuencia Anual Detenciones,2011,1
Los Sauces,Frecuencia Anual Detenciones,2012,1
Los Sauces,Frecuencia Anual Detenciones,2013,0
Los Sauces,Frecuencia Anual Detenciones,2014,0
Los Sauces,Frecuencia Anual Detenciones,2015,1
Los Sauces,Frecuencia Anual Detenciones,2016,0
Los Sauces,Frecuencia Anual Detenciones,2017,0
Los Sauces,Frecuencia Anual Detenciones,2018,0
Los Sauces,Frecuencia Anual Detenciones,2019,0
Los Vilos,Frecuencia Anual Aprehendidos,2005,0
Los Vilos,Frecuencia Anual Aprehendidos,2006,0
Los Vilos,Frecuencia Anual Aprehendidos,2007,0
Los Vilos,Frecuencia Anual Aprehendidos,2008,0
Los Vilos,Frecuencia Anual Aprehendidos,2009,0
Los Vilos,Frecuencia Anual Aprehendidos,2010,0
Los Vilos,Frecuencia Anual Aprehendidos,2011,0
Los Vilos,Frecuencia Anual Aprehendidos,2012,0
Los Vilos,Frecuencia Anual Aprehendidos,2013,0
Los Vilos,Frecuencia Anual Aprehendidos,2014,0
Los Vilos,Frecuencia Anual Aprehendidos,2015,2
Los Vilos,Frecuencia Anual Aprehendidos,2016,0
Los Vilos,Frecuencia Anual Aprehendidos,2017,0
Los Vilos,Frecuencia Anual Aprehendidos,2018,0
Los Vilos,Frecuencia Anual Aprehendidos,2019,0
Los Vilos,Frecuencia Anual Casos Policiales,2005,3
Los Vilos,Frecuencia Anual Casos Policiales,2006,5
Los Vilos,Frecuencia Anual Casos Policiales,2007,4
Los Vilos,Frecuencia Anual Casos Policiales,2008,1
Los Vilos,Frecuencia Anual Casos Policiales,2009,3
Los Vilos,Frecuencia Anual Casos Policiales,2010,2
Los Vilos,Frecuencia Anual Casos Policiales,2011,4
Los Vilos,Frecuencia Anual Casos Policiales,2012,1
Los Vilos,Frecuencia Anual Casos Policiales,2013,0
Los Vilos,Frecuencia Anual Casos Policiales,2014,3
Los Vilos,Frecuencia Anual Casos Policiales,2015,7
Los Vilos,Frecuencia Anual Casos Policiales,2016,2
Los Vilos,Frecuencia Anual Casos Policiales,2017,3
Los Vilos,Frecuencia Anual Casos Policiales,2018,2
Los Vilos,Frecuencia Anual Casos Policiales,2019,3
Los Vilos,Frecuencia Anual Denuncia,2005,3
Los Vilos,Frecuencia Anual Denuncia,2006,5
Los Vilos,Frecuencia Anual Denuncia,2007,4
Los Vilos,Frecuencia Anual Denuncia,2008,1
Los Vilos,Frecuencia Anual Denuncia,2009,3
Los Vilos,Frecuencia Anual Denuncia,2010,2
Los Vilos,Frecuencia Anual Denuncia,2011,4
Los Vilos,Frecuencia Anual Denuncia,2012,1
Los Vilos,Frecuencia Anual Denuncia,2013,0
Los Vilos,Frecuencia Anual Denuncia,2014,3
Los Vilos,Frecuencia Anual Denuncia,2015,5
Los Vilos,Frecuencia Anual Denuncia,2016,2
Los Vilos,Frecuencia Anual Denuncia,2017,3
Los Vilos,Frecuencia Anual Denuncia,2018,2
Los Vilos,Frecuencia Anual Denuncia,2019,3
Los Vilos,Frecuencia Anual Detenciones,2005,0
Los Vilos,Frecuencia Anual Detenciones,2006,0
Los Vilos,Frecuencia Anual Detenciones,2007,0
Los Vilos,Frecuencia Anual Detenciones,2008,0
Los Vilos,Frecuencia Anual Detenciones,2009,0
Los Vilos,Frecuencia Anual Detenciones,2010,0
Los Vilos,Frecuencia Anual Detenciones,2011,0
Los Vilos,Frecuencia Anual Detenciones,2012,0
Los Vilos,Frecuencia Anual Detenciones,2013,0
Los Vilos,Frecuencia Anual Detenciones,2014,0
Los Vilos,Frecuencia Anual Detenciones,2015,2
Los Vilos,Frecuencia Anual Detenciones,2016,0
Los Vilos,Frecuencia Anual Detenciones,2017,0
Los Vilos,Frecuencia Anual Detenciones,2018,0
Los Vilos,Frecuencia Anual Detenciones,2019,0
Lota,Frecuencia Anual Aprehendidos,2005,1
Lota,Frecuencia Anual Aprehendidos,2006,0
Lota,Frecuencia Anual Aprehendidos,2007,1
Lota,Frecuencia Anual Aprehendidos,2008,1
Lota,Frecuencia Anual Aprehendidos,2009,1
Lota,Frecuencia Anual Aprehendidos,2010,1
Lota,Frecuencia Anual Aprehendidos,2011,2
Lota,Frecuencia Anual Aprehendidos,2012,4
Lota,Frecuencia Anual Aprehendidos,2013,2
Lota,Frecuencia Anual Aprehendidos,2014,1
Lota,Frecuencia Anual Aprehendidos,2015,0
Lota,Frecuencia Anual Aprehendidos,2016,0
Lota,Frecuencia Anual Aprehendidos,2017,1
Lota,Frecuencia Anual Aprehendidos,2018,0
Lota,Frecuencia Anual Aprehendidos,2019,0
Lota,Frecuencia Anual Casos Policiales,2005,4
Lota,Frecuencia Anual Casos Policiales,2006,4
Lota,Frecuencia Anual Casos Policiales,2007,4
Lota,Frecuencia Anual Casos Policiales,2008,5
Lota,Frecuencia Anual Casos Policiales,2009,6
Lota,Frecuencia Anual Casos Policiales,2010,6
Lota,Frecuencia Anual Casos Policiales,2011,11
Lota,Frecuencia Anual Casos Policiales,2012,14
Lota,Frecuencia Anual Casos Policiales,2013,14
Lota,Frecuencia Anual Casos Policiales,2014,8
Lota,Frecuencia Anual Casos Policiales,2015,4
Lota,Frecuencia Anual Casos Policiales,2016,11
Lota,Frecuencia Anual Casos Policiales,2017,8
Lota,Frecuencia Anual Casos Policiales,2018,12
Lota,Frecuencia Anual Casos Policiales,2019,12
Lota,Frecuencia Anual Denuncia,2005,3
Lota,Frecuencia Anual Denuncia,2006,4
Lota,Frecuencia Anual Denuncia,2007,3
Lota,Frecuencia Anual Denuncia,2008,4
Lota,Frecuencia Anual Denuncia,2009,5
Lota,Frecuencia Anual Denuncia,2010,5
Lota,Frecuencia Anual Denuncia,2011,9
Lota,Frecuencia Anual Denuncia,2012,10
Lota,Frecuencia Anual Denuncia,2013,12
Lota,Frecuencia Anual Denuncia,2014,7
Lota,Frecuencia Anual Denuncia,2015,4
Lota,Frecuencia Anual Denuncia,2016,11
Lota,Frecuencia Anual Denuncia,2017,6
Lota,Frecuencia Anual Denuncia,2018,12
Lota,Frecuencia Anual Denuncia,2019,12
Lota,Frecuencia Anual Detenciones,2005,1
Lota,Frecuencia Anual Detenciones,2006,0
Lota,Frecuencia Anual Detenciones,2007,1
Lota,Frecuencia Anual Detenciones,2008,1
Lota,Frecuencia Anual Detenciones,2009,1
Lota,Frecuencia Anual Detenciones,2010,1
Lota,Frecuencia Anual Detenciones,2011,2
Lota,Frecuencia Anual Detenciones,2012,4
Lota,Frecuencia Anual Detenciones,2013,2
Lota,Frecuencia Anual Detenciones,2014,1
Lota,Frecuencia Anual Detenciones,2015,0
Lota,Frecuencia Anual Detenciones,2016,0
Lota,Frecuencia Anual Detenciones,2017,2
Lota,Frecuencia Anual Detenciones,2018,0
Lota,Frecuencia Anual Detenciones,2019,0
Lumaco,Frecuencia Anual Aprehendidos,2005,0
Lumaco,Frecuencia Anual Aprehendidos,2006,1
Lumaco,Frecuencia Anual Aprehendidos,2007,1
Lumaco,Frecuencia Anual Aprehendidos,2008,0
Lumaco,Frecuencia Anual Aprehendidos,2009,0
Lumaco,Frecuencia Anual Aprehendidos,2010,3
Lumaco,Frecuencia Anual Aprehendidos,2011,2
Lumaco,Frecuencia Anual Aprehendidos,2012,1
Lumaco,Frecuencia Anual Aprehendidos,2013,0
Lumaco,Frecuencia Anual Aprehendidos,2014,0
Lumaco,Frecuencia Anual Aprehendidos,2015,1
Lumaco,Frecuencia Anual Aprehendidos,2016,0
Lumaco,Frecuencia Anual Aprehendidos,2017,0
Lumaco,Frecuencia Anual Aprehendidos,2018,0
Lumaco,Frecuencia Anual Aprehendidos,2019,2
Lumaco,Frecuencia Anual Casos Policiales,2005,1
Lumaco,Frecuencia Anual Casos Policiales,2006,2
Lumaco,Frecuencia Anual Casos Policiales,2007,2
Lumaco,Frecuencia Anual Casos Policiales,2008,1
Lumaco,Frecuencia Anual Casos Policiales,2009,0
Lumaco,Frecuencia Anual Casos Policiales,2010,5
Lumaco,Frecuencia Anual Casos Policiales,2011,5
Lumaco,Frecuencia Anual Casos Policiales,2012,3
Lumaco,Frecuencia Anual Casos Policiales,2013,1
Lumaco,Frecuencia Anual Casos Policiales,2014,1
Lumaco,Frecuencia Anual Casos Policiales,2015,2
Lumaco,Frecuencia Anual Casos Policiales,2016,2
Lumaco,Frecuencia Anual Casos Policiales,2017,3
Lumaco,Frecuencia Anual Casos Policiales,2018,2
Lumaco,Frecuencia Anual Casos Policiales,2019,2
Lumaco,Frecuencia Anual Denuncia,2005,1
Lumaco,Frecuencia Anual Denuncia,2006,1
Lumaco,Frecuencia Anual Denuncia,2007,1
Lumaco,Frecuencia Anual Denuncia,2008,1
Lumaco,Frecuencia Anual Denuncia,2009,0
Lumaco,Frecuencia Anual Denuncia,2010,2
Lumaco,Frecuencia Anual Denuncia,2011,3
Lumaco,Frecuencia Anual Denuncia,2012,2
Lumaco,Frecuencia Anual Denuncia,2013,1
Lumaco,Frecuencia Anual Denuncia,2014,1
Lumaco,Frecuencia Anual Denuncia,2015,1
Lumaco,Frecuencia Anual Denuncia,2016,2
Lumaco,Frecuencia Anual Denuncia,2017,3
Lumaco,Frecuencia Anual Denuncia,2018,2
Lumaco,Frecuencia Anual Denuncia,2019,0
Lumaco,Frecuencia Anual Detenciones,2005,0
Lumaco,Frecuencia Anual Detenciones,2006,1
Lumaco,Frecuencia Anual Detenciones,2007,1
Lumaco,Frecuencia Anual Detenciones,2008,0
Lumaco,Frecuencia Anual Detenciones,2009,0
Lumaco,Frecuencia Anual Detenciones,2010,3
Lumaco,Frecuencia Anual Detenciones,2011,2
Lumaco,Frecuencia Anual Detenciones,2012,1
Lumaco,Frecuencia Anual Detenciones,2013,0
Lumaco,Frecuencia Anual Detenciones,2014,0
Lumaco,Frecuencia Anual Detenciones,2015,1
Lumaco,Frecuencia Anual Detenciones,2016,0
Lumaco,Frecuencia Anual Detenciones,2017,0
Lumaco,Frecuencia Anual Detenciones,2018,0
Lumaco,Frecuencia Anual Detenciones,2019,2
Machalí,Frecuencia Anual Aprehendidos,2005,0
Machalí,Frecuencia Anual Aprehendidos,2006,0
Machalí,Frecuencia Anual Aprehendidos,2007,2
Machalí,Frecuencia Anual Aprehendidos,2008,2
Machalí,Frecuencia Anual Aprehendidos,2009,3
Machalí,Frecuencia Anual Aprehendidos,2010,2
Machalí,Frecuencia Anual Aprehendidos,2011,1
Machalí,Frecuencia Anual Aprehendidos,2012,2
Machalí,Frecuencia Anual Aprehendidos,2013,1
Machalí,Frecuencia Anual Aprehendidos,2014,4
Machalí,Frecuencia Anual Aprehendidos,2015,0
Machalí,Frecuencia Anual Aprehendidos,2016,1
Machalí,Frecuencia Anual Aprehendidos,2017,0
Machalí,Frecuencia Anual Aprehendidos,2018,1
Machalí,Frecuencia Anual Aprehendidos,2019,1
Machalí,Frecuencia Anual Casos Policiales,2005,4
Machalí,Frecuencia Anual Casos Policiales,2006,1
Machalí,Frecuencia Anual Casos Policiales,2007,9
Machalí,Frecuencia Anual Casos Policiales,2008,4
Machalí,Frecuencia Anual Casos Policiales,2009,6
Machalí,Frecuencia Anual Casos Policiales,2010,3
Machalí,Frecuencia Anual Casos Policiales,2011,5
Machalí,Frecuencia Anual Casos Policiales,2012,14
Machalí,Frecuencia Anual Casos Policiales,2013,6
Machalí,Frecuencia Anual Casos Policiales,2014,12
Machalí,Frecuencia Anual Casos Policiales,2015,4
Machalí,Frecuencia Anual Casos Policiales,2016,4
Machalí,Frecuencia Anual Casos Policiales,2017,5
Machalí,Frecuencia Anual Casos Policiales,2018,11
Machalí,Frecuencia Anual Casos Policiales,2019,8
Machalí,Frecuencia Anual Denuncia,2005,4
Machalí,Frecuencia Anual Denuncia,2006,1
Machalí,Frecuencia Anual Denuncia,2007,8
Machalí,Frecuencia Anual Denuncia,2008,2
Machalí,Frecuencia Anual Denuncia,2009,3
Machalí,Frecuencia Anual Denuncia,2010,2
Machalí,Frecuencia Anual Denuncia,2011,4
Machalí,Frecuencia Anual Denuncia,2012,12
Machalí,Frecuencia Anual Denuncia,2013,5
Machalí,Frecuencia Anual Denuncia,2014,8
Machalí,Frecuencia Anual Denuncia,2015,4
Machalí,Frecuencia Anual Denuncia,2016,3
Machalí,Frecuencia Anual Denuncia,2017,5
Machalí,Frecuencia Anual Denuncia,2018,7
Machalí,Frecuencia Anual Denuncia,2019,7
Machalí,Frecuencia Anual Detenciones,2005,0
Machalí,Frecuencia Anual Detenciones,2006,0
Machalí,Frecuencia Anual Detenciones,2007,1
Machalí,Frecuencia Anual Detenciones,2008,2
Machalí,Frecuencia Anual Detenciones,2009,3
Machalí,Frecuencia Anual Detenciones,2010,1
Machalí,Frecuencia Anual Detenciones,2011,1
Machalí,Frecuencia Anual Detenciones,2012,2
Machalí,Frecuencia Anual Detenciones,2013,1
Machalí,Frecuencia Anual Detenciones,2014,4
Machalí,Frecuencia Anual Detenciones,2015,0
Machalí,Frecuencia Anual Detenciones,2016,1
Machalí,Frecuencia Anual Detenciones,2017,0
Machalí,Frecuencia Anual Detenciones,2018,4
Machalí,Frecuencia Anual Detenciones,2019,1
Macul,Frecuencia Anual Aprehendidos,2005,2
Macul,Frecuencia Anual Aprehendidos,2006,0
Macul,Frecuencia Anual Aprehendidos,2007,0
Macul,Frecuencia Anual Aprehendidos,2008,2
Macul,Frecuencia Anual Aprehendidos,2009,1
Macul,Frecuencia Anual Aprehendidos,2010,0
Macul,Frecuencia Anual Aprehendidos,2011,2
Macul,Frecuencia Anual Aprehendidos,2012,4
Macul,Frecuencia Anual Aprehendidos,2013,3
Macul,Frecuencia Anual Aprehendidos,2014,5
Macul,Frecuencia Anual Aprehendidos,2015,0
Macul,Frecuencia Anual Aprehendidos,2016,3
Macul,Frecuencia Anual Aprehendidos,2017,3
Macul,Frecuencia Anual Aprehendidos,2018,2
Macul,Frecuencia Anual Aprehendidos,2019,2
Macul,Frecuencia Anual Casos Policiales,2005,12
Macul,Frecuencia Anual Casos Policiales,2006,8
Macul,Frecuencia Anual Casos Policiales,2007,19
Macul,Frecuencia Anual Casos Policiales,2008,20
Macul,Frecuencia Anual Casos Policiales,2009,22
Macul,Frecuencia Anual Casos Policiales,2010,16
Macul,Frecuencia Anual Casos Policiales,2011,18
Macul,Frecuencia Anual Casos Policiales,2012,17
Macul,Frecuencia Anual Casos Policiales,2013,16
Macul,Frecuencia Anual Casos Policiales,2014,15
Macul,Frecuencia Anual Casos Policiales,2015,11
Macul,Frecuencia Anual Casos Policiales,2016,10
Macul,Frecuencia Anual Casos Policiales,2017,19
Macul,Frecuencia Anual Casos Policiales,2018,17
Macul,Frecuencia Anual Casos Policiales,2019,32
Macul,Frecuencia Anual Denuncia,2005,10
Macul,Frecuencia Anual Denuncia,2006,8
Macul,Frecuencia Anual Denuncia,2007,19
Macul,Frecuencia Anual Denuncia,2008,18
Macul,Frecuencia Anual Denuncia,2009,21
Macul,Frecuencia Anual Denuncia,2010,16
Macul,Frecuencia Anual Denuncia,2011,16
Macul,Frecuencia Anual Denuncia,2012,13
Macul,Frecuencia Anual Denuncia,2013,13
Macul,Frecuencia Anual Denuncia,2014,10
Macul,Frecuencia Anual Denuncia,2015,11
Macul,Frecuencia Anual Denuncia,2016,7
Macul,Frecuencia Anual Denuncia,2017,15
Macul,Frecuencia Anual Denuncia,2018,14
Macul,Frecuencia Anual Denuncia,2019,29
Macul,Frecuencia Anual Detenciones,2005,2
Macul,Frecuencia Anual Detenciones,2006,0
Macul,Frecuencia Anual Detenciones,2007,0
Macul,Frecuencia Anual Detenciones,2008,2
Macul,Frecuencia Anual Detenciones,2009,1
Macul,Frecuencia Anual Detenciones,2010,0
Macul,Frecuencia Anual Detenciones,2011,2
Macul,Frecuencia Anual Detenciones,2012,4
Macul,Frecuencia Anual Detenciones,2013,3
Macul,Frecuencia Anual Detenciones,2014,5
Macul,Frecuencia Anual Detenciones,2015,0
Macul,Frecuencia Anual Detenciones,2016,3
Macul,Frecuencia Anual Detenciones,2017,4
Macul,Frecuencia Anual Detenciones,2018,3
Macul,Frecuencia Anual Detenciones,2019,3
Máfil,Frecuencia Anual Aprehendidos,2005,0
Máfil,Frecuencia Anual Aprehendidos,2006,0
Máfil,Frecuencia Anual Aprehendidos,2007,0
Máfil,Frecuencia Anual Aprehendidos,2008,0
Máfil,Frecuencia Anual Aprehendidos,2009,0
Máfil,Frecuencia Anual Aprehendidos,2010,0
Máfil,Frecuencia Anual Aprehendidos,2011,0
Máfil,Frecuencia Anual Aprehendidos,2012,0
Máfil,Frecuencia Anual Aprehendidos,2013,0
Máfil,Frecuencia Anual Aprehendidos,2014,0
Máfil,Frecuencia Anual Aprehendidos,2015,1
Máfil,Frecuencia Anual Aprehendidos,2016,0
Máfil,Frecuencia Anual Aprehendidos,2017,0
Máfil,Frecuencia Anual Aprehendidos,2018,0
Máfil,Frecuencia Anual Aprehendidos,2019,1
Máfil,Frecuencia Anual Casos Policiales,2005,3
Máfil,Frecuencia Anual Casos Policiales,2006,1
Máfil,Frecuencia Anual Casos Policiales,2007,0
Máfil,Frecuencia Anual Casos Policiales,2008,2
Máfil,Frecuencia Anual Casos Policiales,2009,1
Máfil,Frecuencia Anual Casos Policiales,2010,0
Máfil,Frecuencia Anual Casos Policiales,2011,0
Máfil,Frecuencia Anual Casos Policiales,2012,0
Máfil,Frecuencia Anual Casos Policiales,2013,0
Máfil,Frecuencia Anual Casos Policiales,2014,2
Máfil,Frecuencia Anual Casos Policiales,2015,3
Máfil,Frecuencia Anual Casos Policiales,2016,0
Máfil,Frecuencia Anual Casos Policiales,2017,1
Máfil,Frecuencia Anual Casos Policiales,2018,1
Máfil,Frecuencia Anual Casos Policiales,2019,2
Máfil,Frecuencia Anual Denuncia,2005,3
Máfil,Frecuencia Anual Denuncia,2006,1
Máfil,Frecuencia Anual Denuncia,2007,0
Máfil,Frecuencia Anual Denuncia,2008,2
Máfil,Frecuencia Anual Denuncia,2009,1
Máfil,Frecuencia Anual Denuncia,2010,0
Máfil,Frecuencia Anual Denuncia,2011,0
Máfil,Frecuencia Anual Denuncia,2012,0
Máfil,Frecuencia Anual Denuncia,2013,0
Máfil,Frecuencia Anual Denuncia,2014,2
Máfil,Frecuencia Anual Denuncia,2015,2
Máfil,Frecuencia Anual Denuncia,2016,0
Máfil,Frecuencia Anual Denuncia,2017,1
Máfil,Frecuencia Anual Denuncia,2018,1
Máfil,Frecuencia Anual Denuncia,2019,1
Máfil,Frecuencia Anual Detenciones,2005,0
Máfil,Frecuencia Anual Detenciones,2006,0
Máfil,Frecuencia Anual Detenciones,2007,0
Máfil,Frecuencia Anual Detenciones,2008,0
Máfil,Frecuencia Anual Detenciones,2009,0
Máfil,Frecuencia Anual Detenciones,2010,0
Máfil,Frecuencia Anual Detenciones,2011,0
Máfil,Frecuencia Anual Detenciones,2012,0
Máfil,Frecuencia Anual Detenciones,2013,0
Máfil,Frecuencia Anual Detenciones,2014,0
Máfil,Frecuencia Anual Detenciones,2015,1
Máfil,Frecuencia Anual Detenciones,2016,0
Máfil,Frecuencia Anual Detenciones,2017,0
Máfil,Frecuencia Anual Detenciones,2018,0
Máfil,Frecuencia Anual Detenciones,2019,1
Maipú,Frecuencia Anual Aprehendidos,2005,6
Maipú,Frecuencia Anual Aprehendidos,2006,8
Maipú,Frecuencia Anual Aprehendidos,2007,7
Maipú,Frecuencia Anual Aprehendidos,2008,8
Maipú,Frecuencia Anual Aprehendidos,2009,15
Maipú,Frecuencia Anual Aprehendidos,2010,12
Maipú,Frecuencia Anual Aprehendidos,2011,12
Maipú,Frecuencia Anual Aprehendidos,2012,11
Maipú,Frecuencia Anual Aprehendidos,2013,7
Maipú,Frecuencia Anual Aprehendidos,2014,7
Maipú,Frecuencia Anual Aprehendidos,2015,2
Maipú,Frecuencia Anual Aprehendidos,2016,7
Maipú,Frecuencia Anual Aprehendidos,2017,4
Maipú,Frecuencia Anual Aprehendidos,2018,4
Maipú,Frecuencia Anual Aprehendidos,2019,5
Maipú,Frecuencia Anual Casos Policiales,2005,80
Maipú,Frecuencia Anual Casos Policiales,2006,77
Maipú,Frecuencia Anual Casos Policiales,2007,71
Maipú,Frecuencia Anual Casos Policiales,2008,89
Maipú,Frecuencia Anual Casos Policiales,2009,103
Maipú,Frecuencia Anual Casos Policiales,2010,76
Maipú,Frecuencia Anual Casos Policiales,2011,91
Maipú,Frecuencia Anual Casos Policiales,2012,49
Maipú,Frecuencia Anual Casos Policiales,2013,56
Maipú,Frecuencia Anual Casos Policiales,2014,63
Maipú,Frecuencia Anual Casos Policiales,2015,44
Maipú,Frecuencia Anual Casos Policiales,2016,55
Maipú,Frecuencia Anual Casos Policiales,2017,56
Maipú,Frecuencia Anual Casos Policiales,2018,90
Maipú,Frecuencia Anual Casos Policiales,2019,108
Maipú,Frecuencia Anual Denuncia,2005,75
Maipú,Frecuencia Anual Denuncia,2006,69
Maipú,Frecuencia Anual Denuncia,2007,64
Maipú,Frecuencia Anual Denuncia,2008,81
Maipú,Frecuencia Anual Denuncia,2009,88
Maipú,Frecuencia Anual Denuncia,2010,65
Maipú,Frecuencia Anual Denuncia,2011,79
